tractID,tract,Year,City,LACity,Community_Name,Detailed_Name,SPA,SD,CD,ca_ssd,ca_sad,us_cd,DemogSurvCt,YouthSurvCt,SheltHmisCt,ShelterCountAny,StreetCountAny,totStreetSingAdult,totStreetFamHH,totStreetFamMem,totCars,totVans,totCampers,totTents,totEncamp,totCarPeople,totVanPeople,totCamperPeople,totTentPeople,totEncampPeople,FamCarHH,FamVanHH,FamCamperHH,FamTentHH,FamEncampHH,FamCarPeople,FamVanPeople,FamCamperPeople,FamTentPeople,FamEncampPeople,IndCarPeople,IndVanPeople,IndCamperPeople,IndTentPeople,IndEncampPeople,totYouthFamHH,totESAdultSingAdult,totESAdultFamHH,totESAdultFamMem,totESYouthSingYouth,totESYouthFamHH,totESYouthFamMem,totESYouthUnaccYouth,totTHAdultSingAdult,totTHAdultFamHH,totTHAdultFamMem,totTHYouthSingYouth,totTHYouthFamHH,totTHYouthFamMem,totTHYouthUnaccYouth,totSHAdultSingAdult,totSHAdultFamHH,totSHAdultFamMem,totSHYouthSingYouth,totSHYouthFamHH,totSHYouthFamMem,totSHYouthUnaccYouth,totUnsheltPeople,totESPeople,totTHPeople,totSHPeople,totSheltPeople,totPeople
6037403404,403404,2017,Walnut,2,Walnut,Walnut,3,1,0,29,55,39,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6037403405,403405,2017,Walnut,2,Walnut,Walnut,3,1,0,29,55,39,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2
6037403406,403406,2017,Walnut,2,Walnut,Walnut,3,1,0,29,55,39,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6037403407,403407,2017,Walnut,2,Walnut,Walnut,3,1,0,29,55,39,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6037403408,403408,2017,Walnut,2,Walnut,Walnut,3,1,0,29,55,39,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
6037403500,403500,2017,Unincorporated Covina,2,Covina,Unincorporated Covina,3,5,0,29,55,32,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6037403600,403600,2017,Covina,2,Covina,Covina,3,5,0,22,48,32,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6037403702,403702,2017,Covina,2,Covina,Covina,3,5,0,22,48,32,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6037403703,403703,2017,San Dimas,2,San Dimas,San Dimas,3,5,0,22,48,32,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6037403721,403721,2017,Covina,2,Covina,Covina,3,5,0,22,48,32,0,0,0,0,1,1,0,0,1,1,1,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6
6037403722,403722,2017,Covina,2,Covina,Covina,3,5,0,22,48,32,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2
6037403801,403801,2017,Charter Oak,2,Charter Oak,Charter Oak,3,5,0,22,48,32,0,0,0,0,1,0,0,0,2,0,1,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5
6037403802,403802,2017,Charter Oak,2,Charter Oak,Charter Oak,3,5,0,22,48,32,0,0,0,0,1,1,0,0,2,1,7,1,2,3,2,15,2,4,0,0,0,0,0,0,0,1,0,0,3,2,14,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,26
6037403901,403901,2017,Glendora,2,Glendora,Glendora,3,5,0,25,48,32,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6037403902,403902,2017,Glendora,2,Glendora,Glendora,3,5,0,25,48,32,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6037404000,404000,2017,Citrus,2,Citrus,Citrus,3,1,0,22,48,32,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6037404100,404100,2017,Citrus,2,Citrus,Citrus,3,1,0,22,48,32,4,0,0,0,1,7,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,9
6037404201,404201,2017,Azusa,2,Azusa,Azusa,3,1,0,22,48,32,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
6037404202,404202,2017,Azusa,2,Azusa,Azusa,3,1,0,22,48,32,0,0,0,0,1,8,0,0,3,0,0,0,2,5,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,17
6037404301,404301,2017,Azusa,2,Azusa,Azusa,3,1,0,22,48,32,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3
6037404302,404302,2017,Azusa,2,Azusa,Azusa,3,1,0,22,48,32,0,0,15,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3
6037404401,404401,2017,Azusa,2,Azusa,Azusa,3,1,0,22,48,32,1,0,0,0,1,1,0,0,2,0,1,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6
6037404402,404402,2017,Azusa,2,Azusa,Azusa,3,1,0,22,48,32,0,0,0,0,1,8,0,0,0,0,9,0,1,0,0,19,0,2,0,0,0,0,0,0,0,1,0,0,0,0,18,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,29
6037404501,404501,2017,Azusa,2,Azusa,Azusa,3,1,0,22,48,32,0,0,0,0,1,5,0,0,0,0,3,1,0,0,0,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,13
6037404503,404503,2017,Azusa,2,Azusa,Azusa,3,1,0,22,48,32,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3
6037404504,404504,2017,Azusa,2,Azusa,Azusa,3,1,0,22,48,32,0,0,0,0,1,3,0,0,0,0,3,0,1,0,0,6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,11
6037404600,404600,2017,Irwindale,2,Irwindale,Irwindale,3,1,0,22,48,32,0,5,0,0,1,13,0,0,7,2,6,2,3,11,4,13,3,6,0,0,0,0,0,1,0,1,0,0,10,3,12,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,50
6037404701,404701,2017,Baldwin Park,2,Baldwin Park,Baldwin Park,3,1,0,22,48,32,0,0,0,0,1,4,0,0,1,1,0,0,3,2,2,0,0,6,0,0,0,0,0,0,0,0,0,0,1,2,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,13
6037404702,404702,2017,Baldwin Park,2,Baldwin Park,Baldwin Park,3,1,0,22,48,32,0,0,0,0,1,6,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,12
6037404703,404703,2017,Baldwin Park,2,Baldwin Park,Baldwin Park,3,1,0,22,48,32,0,0,0,0,1,0,0,0,1,0,0,0,2,2,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5
6037404801,404801,2017,Baldwin Park,2,Baldwin Park,Baldwin Park,3,1,0,22,48,32,0,0,0,0,1,1,0,0,1,0,1,0,1,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,1,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7
6037404802,404802,2017,Baldwin Park,2,Baldwin Park,Baldwin Park,3,1,0,22,48,32,0,0,0,0,1,3,0,0,2,4,1,0,0,3,7,2,0,0,0,0,0,0,0,0,0,0,0,0,3,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,16
6037404803,404803,2017,Baldwin Park,2,Baldwin Park,Baldwin Park,3,1,0,22,48,32,8,0,0,0,1,9,0,0,2,1,3,0,1,3,2,6,0,2,0,0,0,0,0,0,0,0,0,0,3,2,6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,22
6037404901,404901,2017,Baldwin Park,2,Baldwin Park,Baldwin Park,3,1,0,22,48,32,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3
6037404902,404902,2017,Baldwin Park,2,Baldwin Park,Baldwin Park,3,1,0,22,48,32,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6037404903,404903,2017,Baldwin Park,2,Baldwin Park,Baldwin Park,3,1,0,22,48,32,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6037405001,405001,2017,Baldwin Park,2,Baldwin Park,Baldwin Park,3,1,0,22,48,32,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3
6037405002,405002,2017,Baldwin Park,2,Baldwin Park,Baldwin Park,3,1,0,22,48,32,0,0,0,0,1,5,0,0,0,1,4,0,0,0,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,15
6037405101,405101,2017,Baldwin Park,2,Baldwin Park,Baldwin Park,3,1,0,22,48,32,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6037405102,405102,2017,Baldwin Park,2,Baldwin Park,Baldwin Park,3,1,0,22,48,32,0,1,0,0,1,2,0,0,0,1,1,0,3,0,2,2,0,6,0,0,0,0,0,0,0,0,0,0,0,2,2,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,12
6037405201,405201,2017,Baldwin Park,2,Baldwin Park,Baldwin Park,3,1,0,22,48,32,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2
6037405202,405202,2017,Baldwin Park,2,Baldwin Park,Baldwin Park,3,1,0,22,48,32,4,0,0,0,1,13,0,0,0,4,2,0,0,0,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,24
6037405203,405203,2017,Baldwin Park,2,Baldwin Park,Baldwin Park,3,1,0,22,48,32,0,0,0,0,1,0,0,0,0,2,2,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8
6037405301,405301,2017,West Covina,2,West Covina,West Covina,3,1,0,22,48,32,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6037405302,405302,2017,West Covina,2,West Covina,West Covina,3,1,0,22,48,32,0,0,0,0,1,2,0,0,1,0,0,0,1,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6
6037405400,405400,2017,Vincent,2,Vincent,Vincent,3,1,0,22,48,32,0,0,0,0,1,2,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4
6037405500,405500,2017,West Covina,2,West Covina,West Covina,3,1,0,22,48,32,0,0,0,0,1,4,0,0,0,0,0,1,2,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10
6037405600,405600,2017,West Covina,2,West Covina,West Covina,3,1,0,22,48,32,0,0,0,0,1,9,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,12
6037405701,405701,2017,Covina,2,Covina,Covina,3,5,0,22,48,32,0,0,0,0,1,1,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3
6037405702,405702,2017,Covina,2,Covina,Covina,3,5,0,22,48,32,0,0,4,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,6,12
6037405800,405800,2017,Covina,2,Covina,Covina,3,5,0,22,48,32,0,0,0,0,1,4,0,0,9,1,0,0,0,14,2,0,0,0,0,0,0,0,0,1,0,0,0,0,13,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,20
6037405900,405900,2017,Covina,2,Covina,Covina,3,5,0,22,48,32,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3
6037406000,406000,2017,Covina,2,Covina,Covina,3,5,0,22,48,32,0,0,0,0,1,4,0,0,1,2,3,0,1,2,4,6,0,2,0,0,0,0,0,0,0,0,0,0,1,3,6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,17
6037406101,406101,2017,Covina,2,Covina,Covina,3,5,0,22,48,32,0,0,0,0,1,9,0,0,2,0,1,0,1,3,0,2,0,2,0,0,0,0,0,0,0,0,0,0,3,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,16
6037406102,406102,2017,Covina,2,Covina,Covina,3,5,0,22,48,32,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6037406200,406200,2017,West Covina,2,West Covina,West Covina,3,1,0,22,48,32,0,0,0,0,1,3,0,0,1,0,0,0,1,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7
6037406300,406300,2017,West Covina,2,West Covina,West Covina,3,1,0,22,48,32,0,0,0,0,1,2,0,0,2,0,1,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7
6037406402,406402,2017,West Covina,2,West Covina,West Covina,3,1,0,22,48,32,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6037406411,406411,2017,West Covina,2,West Covina,West Covina,3,1,0,22,48,32,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6037406412,406412,2017,West Covina,2,West Covina,West Covina,3,1,0,22,48,32,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6037406500,406500,2017,West Covina,2,West Covina,West Covina,3,1,0,22,48,32,0,1,0,0,1,9,0,0,0,0,1,1,2,0,0,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,17
6037406601,406601,2017,West Covina,2,West Covina,West Covina,3,1,0,22,48,32,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6037406602,406602,2017,West Covina,2,West Covina,West Covina,3,1,0,22,48,32,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3
6037406701,406701,2017,West Covina,2,West Covina,West Covina,3,1,0,22,48,32,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2
6037406702,406702,2017,West Covina,2,West Covina,West Covina,3,1,0,22,48,32,23,0,0,0,1,46,0,0,4,3,4,2,10,6,5,8,3,19,0,0,0,0,0,1,0,0,0,0,6,5,8,3,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,0,0,0,0,89
6037406800,406800,2017,West Covina,2,West Covina,West Covina,3,1,0,22,48,32,7,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2
6037406901,406901,2017,West Puente Valley,2,West Puente Valley,West Puente Valley,3,1,0,22,48,32,0,0,0,0,1,4,0,0,1,0,4,0,0,2,0,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,14
6037406902,406902,2017,West Puente Valley,2,West Puente Valley,West Puente Valley,3,1,0,22,48,32,0,0,0,0,1,0,0,0,0,1,3,0,0,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8
6037407001,407001,2017,West Puente Valley,2,West Puente Valley,West Puente Valley,3,1,0,22,48,32,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2
6037407002,407002,2017,City of Industry,2,Industry,City of Industry,3,1,0,22,57,32,0,0,0,0,1,43,0,0,0,0,0,19,23,0,0,0,32,44,0,0,0,0,0,0,0,0,0,0,0,0,0,32,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,0,0,0,0,120
6037407101,407101,2017,La Puente,2,La Puente,La Puente,3,1,0,22,57,32,0,0,0,0,1,4,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6
6037407102,407102,2017,La Puente,2,La Puente,La Puente,3,1,0,22,57,32,0,0,0,0,1,1,0,0,0,0,2,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5
6037407200,407200,2017,La Puente,2,La Puente,La Puente,3,1,0,22,57,32,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
6037407301,407301,2017,West Puente Valley,2,West Puente Valley,West Puente Valley,3,1,0,22,48,32,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6037407302,407302,2017,West Puente Valley,2,West Puente Valley,West Puente Valley,3,1,0,22,48,32,5,0,0,0,1,0,0,0,2,1,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5
6037407400,407400,2017,West Covina,2,West Covina,West Covina,3,1,0,22,48,32,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6037407501,407501,2017,Valinda,2,Valinda,Valinda,3,1,0,22,48,32,0,0,0,0,1,3,0,0,1,1,1,0,4,2,2,2,0,8,0,0,0,0,0,0,0,0,0,0,1,2,2,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,16
6037407502,407502,2017,Valinda,2,Valinda,Valinda,3,1,0,22,48,32,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6037407601,407601,2017,La Puente,2,La Puente,La Puente,3,1,0,22,57,32,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
6037407602,407602,2017,La Puente,2,La Puente,La Puente,3,1,0,22,57,32,5,0,0,0,1,6,0,0,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,12
6037407701,407701,2017,La Puente,2,La Puente,La Puente,3,1,0,22,57,32,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
